order_id,order_date,region,product_line,sku,customer_id,customer_type,sales_amount,quantity,discount,return_flag,inventory_level
ORD-20260108-00547,2026-01-08,华中,皮肤科,DERM-002,CUST-华中-1018,诊所,3014.22,49,0.02,0,897
ORD-20260108-00548,2026-01-08,华中,皮肤科,DERM-001,CUST-华中-1057,单体药店,1687.77,60,0.05,0,951
ORD-20260108-00549,2026-01-08,华中,皮肤科,DERM-003,CUST-华中-1065,单体药店,3308.72,56,0.02,0,644
ORD-20260108-00550,2026-01-08,华中,皮肤科,DERM-002,CUST-华中-1087,单体药店,1562.8,40,0.0,1,748
ORD-20260108-00551,2026-01-08,华中,肿瘤科,ONCO-002,CUST-华中-1081,诊所,5829.75,46,0.02,0,699
ORD-20260108-00552,2026-01-08,华中,肿瘤科,ONCO-003,CUST-华中-1099,单体药店,2178.13,17,0.02,0,769
ORD-20260108-00553,2026-01-08,华中,肿瘤科,ONCO-001,CUST-华中-1022,连锁药房,1498.64,12,0.05,0,562
ORD-20260108-00554,2026-01-08,华中,肿瘤科,ONCO-003,CUST-华中-1020,连锁药房,2538.48,21,0.0,0,499
ORD-20260108-00537,2026-01-08,华中,骨科,ORTHO-003,CUST-华中-1017,医院终端,430.33,5,0.08,0,1003
ORD-20260108-00538,2026-01-08,华中,骨科,ORTHO-002,CUST-华中-1061,医院终端,4867.05,54,0.02,0,808
ORD-20260108-00539,2026-01-08,华中,骨科,ORTHO-003,CUST-华中-1013,诊所,2879.92,43,0.05,0,978
ORD-20260108-00540,2026-01-08,华中,骨科,ORTHO-002,CUST-华中-1077,单体药店,4808.35,53,0.01,0,895
ORD-20260108-00541,2026-01-08,华中,骨科,ORTHO-002,CUST-华中-1017,单体药店,2472.65,43,0.05,0,1079
ORD-20260108-00577,2026-01-08,华北,儿科,PED-003,CUST-华北-1012,诊所,356.22,9,0.01,0,1250
ORD-20260108-00578,2026-01-08,华北,儿科,PED-002,CUST-华北-1039,单体药店,721.79,14,0.05,0,1181
ORD-20260108-00579,2026-01-08,华北,儿科,PED-002,CUST-华北-1040,连锁药房,697.09,19,0.05,0,1204
ORD-20260108-00580,2026-01-08,华北,儿科,PED-001,CUST-华北-1042,诊所,2002.88,34,0.03,0,1176
ORD-20260108-00581,2026-01-08,华北,皮肤科,DERM-001,CUST-华北-1077,连锁药房,618.56,22,0.02,0,720
ORD-20260108-00582,2026-01-08,华北,皮肤科,DERM-002,CUST-华北-1080,诊所,255.96,9,0.0,0,943
ORD-20260108-00583,2026-01-08,华北,皮肤科,DERM-001,CUST-华北-1074,诊所,1797.5,42,0.01,0,902
ORD-20260108-00584,2026-01-08,华北,皮肤科,DERM-002,CUST-华北-1069,单体药店,2471.99,54,0.01,0,734
ORD-20260108-00585,2026-01-08,华北,肿瘤科,ONCO-003,CUST-华北-1037,诊所,3141.36,37,0.05,0,606
ORD-20260108-00586,2026-01-08,华北,肿瘤科,ONCO-003,CUST-华北-1030,连锁药房,7179.83,56,0.08,0,683
ORD-20260108-00587,2026-01-08,华北,肿瘤科,ONCO-001,CUST-华北-1022,单体药店,4856.59,41,0.01,0,667
ORD-20260108-00588,2026-01-08,华北,肿瘤科,ONCO-002,CUST-华北-1097,连锁药房,996.35,9,0.03,0,441
ORD-20260108-00589,2026-01-08,华北,肿瘤科,ONCO-003,CUST-华北-1046,连锁药房,3643.78,34,0.0,1,752
ORD-20260108-00590,2026-01-08,华北,肿瘤科,ONCO-002,CUST-华北-1066,连锁药房,2653.63,22,0.03,0,711
ORD-20260108-00571,2026-01-08,华北,骨科,ORTHO-003,CUST-华北-1081,连锁药房,2828.99,48,0.03,0,725
ORD-20260108-00572,2026-01-08,华北,骨科,ORTHO-003,CUST-华北-1018,医院终端,275.68,5,0.08,0,995
ORD-20260108-00573,2026-01-08,华北,骨科,ORTHO-003,CUST-华北-1039,医院终端,3197.9,52,0.03,0,1050
ORD-20260108-00574,2026-01-08,华北,骨科,ORTHO-003,CUST-华北-1023,连锁药房,3591.08,58,0.03,0,812
ORD-20260108-00575,2026-01-08,华北,骨科,ORTHO-003,CUST-华北-1006,诊所,3455.53,40,0.03,0,757
ORD-20260108-00576,2026-01-08,华北,骨科,ORTHO-002,CUST-华北-1032,诊所,2855.16,51,0.05,0,889
ORD-20260108-00559,2026-01-08,西南,儿科,PED-003,CUST-西南-1085,连锁药房,774.82,20,0.08,0,1144
ORD-20260108-00560,2026-01-08,西南,儿科,PED-001,CUST-西南-1041,诊所,2384.25,55,0.0,0,1296
ORD-20260108-00561,2026-01-08,西南,儿科,PED-003,CUST-西南-1066,连锁药房,1513.92,28,0.08,0,1248
ORD-20260108-00562,2026-01-08,西南,儿科,PED-002,CUST-西南-1083,连锁药房,1359.38,37,0.0,0,1105
ORD-20260108-00563,2026-01-08,西南,儿科,PED-003,CUST-西南-1080,单体药店,1502.45,47,0.01,0,1237
ORD-20260108-00564,2026-01-08,西南,皮肤科,DERM-001,CUST-西南-1089,单体药店,3255.4,52,0.03,0,656
ORD-20260108-00565,2026-01-08,西南,皮肤科,DERM-003,CUST-西南-1003,诊所,1187.42,26,0.0,0,647
ORD-20260108-00566,2026-01-08,西南,皮肤科,DERM-001,CUST-西南-1071,诊所,1589.63,57,0.01,0,828
ORD-20260108-00567,2026-01-08,西南,皮肤科,DERM-002,CUST-西南-1051,单体药店,258.93,6,0.03,0,893
ORD-20260108-00568,2026-01-08,西南,肿瘤科,ONCO-003,CUST-西南-1096,单体药店,925.54,7,0.0,0,677
ORD-20260108-00569,2026-01-08,西南,肿瘤科,ONCO-001,CUST-西南-1087,连锁药房,980.57,10,0.03,0,644
ORD-20260108-00570,2026-01-08,西南,肿瘤科,ONCO-002,CUST-西南-1084,单体药店,1170.78,15,0.05,0,620
ORD-20260108-00555,2026-01-08,西南,骨科,ORTHO-002,CUST-西南-1099,单体药店,3979.98,44,0.02,0,1013
ORD-20260108-00556,2026-01-08,西南,骨科,ORTHO-003,CUST-西南-1090,单体药店,1273.63,19,0.01,0,978
ORD-20260108-00557,2026-01-08,西南,骨科,ORTHO-001,CUST-西南-1068,单体药店,1901.57,27,0.01,0,1059
ORD-20260108-00558,2026-01-08,西南,骨科,ORTHO-002,CUST-西南-1037,连锁药房,3107.96,53,0.08,0,1007
ORD-20260109-00596,2026-01-09,华东,儿科,PED-001,CUST-华东-1016,连锁药房,736.03,15,0.02,0,1040
ORD-20260109-00597,2026-01-09,华东,儿科,PED-003,CUST-华东-1021,连锁药房,574.67,16,0.08,0,1326
ORD-20260109-00598,2026-01-09,华东,儿科,PED-003,CUST-华东-1092,诊所,3099.11,57,0.02,0,1130
ORD-20260109-00599,2026-01-09,华东,儿科,PED-002,CUST-华东-1060,单体药店,896.35,15,0.01,0,1327
ORD-20260109-00600,2026-01-09,华东,儿科,PED-001,CUST-华东-1098,诊所,1623.92,47,0.05,0,1371
ORD-20260109-00601,2026-01-09,华东,儿科,PED-002,CUST-华东-1076,医院终端,914.59,19,0.05,0,1075
ORD-20260109-00602,2026-01-09,华东,皮肤科,DERM-003,CUST-华东-1064,医院终端,3116.99,57,0.02,0,710
ORD-20260109-00603,2026-01-09,华东,皮肤科,DERM-002,CUST-华东-1076,医院终端,1354.06,55,0.08,0,680
ORD-20260109-00604,2026-01-09,华东,皮肤科,DERM-001,CUST-华东-1016,单体药店,2558.01,39,0.0,0,967
ORD-20260109-00605,2026-01-09,华东,肿瘤科,ONCO-003,CUST-华东-1005,单体药店,4081.33,32,0.01,0,666
ORD-20260109-00606,2026-01-09,华东,肿瘤科,ONCO-002,CUST-华东-1094,单体药店,7909.61,58,0.05,0,488
ORD-20260109-00607,2026-01-09,华东,肿瘤科,ONCO-002,CUST-华东-1029,单体药店,1408.36,10,0.02,0,698
ORD-20260109-00608,2026-01-09,华东,肿瘤科,ONCO-002,CUST-华东-1000,连锁药房,7130.2,55,0.0,0,480
ORD-20260109-00609,2026-01-09,华东,肿瘤科,ONCO-003,CUST-华东-1083,连锁药房,5126.72,56,0.03,0,474
ORD-20260109-00610,2026-01-09,华东,肿瘤科,ONCO-001,CUST-华东-1074,单体药店,5478.89,59,0.05,0,607
ORD-20260109-00591,2026-01-09,华东,骨科,ORTHO-003,CUST-华东-1075,单体药店,4705.54,58,0.0,0,912
ORD-20260109-00592,2026-01-09,华东,骨科,ORTHO-001,CUST-华东-1045,单体药店,2296.6,27,0.03,0,1029
ORD-20260109-00593,2026-01-09,华东,骨科,ORTHO-001,CUST-华东-1017,单体药店,1379.4,19,0.0,0,863
ORD-20260109-00594,2026-01-09,华东,骨科,ORTHO-001,CUST-华东-1020,连锁药房,3474.5,50,0.0,0,932
ORD-20260109-00595,2026-01-09,华东,骨科,ORTHO-002,CUST-华东-1061,诊所,2841.65,35,0.01,0,1051
ORD-20260109-00616,2026-01-09,华中,儿科,PED-002,CUST-华中-1033,连锁药房,347.39,10,0.08,1,1216
ORD-20260109-00617,2026-01-09,华中,儿科,PED-002,CUST-华中-1066,单体药店,1721.29,43,0.0,0,1109
ORD-20260109-00618,2026-01-09,华中,儿科,PED-003,CUST-华中-1001,单体药店,1654.73,47,0.05,0,1037
ORD-20260109-00619,2026-01-09,华中,儿科,PED-003,CUST-华中-1089,单体药店,571.65,15,0.0,0,1355
ORD-20260109-00620,2026-01-09,华中,儿科,PED-001,CUST-华中-1011,医院终端,3328.86,54,0.05,0,1222
ORD-20260109-00621,2026-01-09,华中,皮肤科,DERM-001,CUST-华中-1094,单体药店,538.27,10,0.05,0,906
ORD-20260109-00622,2026-01-09,华中,皮肤科,DERM-003,CUST-华中-1035,连锁药房,568.16,17,0.05,0,914
ORD-20260109-00623,2026-01-09,华中,皮肤科,DERM-001,CUST-华中-1052,连锁药房,1911.2,40,0.0,0,794
ORD-20260109-00624,2026-01-09,华中,皮肤科,DERM-001,CUST-华中-1032,诊所,3488.88,57,0.05,0,846
ORD-20260109-00625,2026-01-09,华中,肿瘤科,ONCO-003,CUST-华中-1031,单体药店,6967.59,54,0.03,0,720
ORD-20260109-00626,2026-01-09,华中,肿瘤科,ONCO-001,CUST-华中-1033,单体药店,3774.72,45,0.01,0,537
ORD-20260109-00627,2026-01-09,华中,肿瘤科,ONCO-002,CUST-华中-1045,单体药店,569.18,5,0.02,0,467
ORD-20260109-00628,2026-01-09,华中,肿瘤科,ONCO-002,CUST-华中-1043,诊所,1324.17,16,0.03,0,531
ORD-20260109-00629,2026-01-09,华中,肿瘤科,ONCO-003,CUST-华中-1095,连锁药房,2064.29,17,0.05,0,540
ORD-20260109-00630,2026-01-09,华中,肿瘤科,ONCO-003,CUST-华中-1033,连锁药房,1573.87,17,0.02,0,602
ORD-20260109-00611,2026-01-09,华中,骨科,ORTHO-003,CUST-华中-1026,单体药店,3737.44,55,0.05,0,909
ORD-20260109-00612,2026-01-09,华中,骨科,ORTHO-003,CUST-华中-1032,单体药店,3798.62,41,0.02,0,923
ORD-20260109-00613,2026-01-09,华中,骨科,ORTHO-003,CUST-华中-1084,连锁药房,1078.67,19,0.05,0,802
ORD-20260109-00614,2026-01-09,华中,骨科,ORTHO-001,CUST-华中-1051,连锁药房,4453.39,56,0.08,0,1070
ORD-20260109-00615,2026-01-09,华中,骨科,ORTHO-003,CUST-华中-1049,连锁药房,467.9,5,0.0,0,961
ORD-20260109-00653,2026-01-09,华北,儿科,PED-003,CUST-华北-1049,医院终端,792.1,20,0.03,0,1084
ORD-20260109-00654,2026-01-09,华北,儿科,PED-001,CUST-华北-1021,单体药店,1427.86,47,0.02,0,1186
ORD-20260109-00655,2026-01-09,华北,儿科,PED-002,CUST-华北-1069,单体药店,2433.54,40,0.03,0,1377
ORD-20260109-00656,2026-01-09,华北,儿科,PED-003,CUST-华北-1076,连锁药房,2199.68,52,0.08,0,1347
ORD-20260109-00657,2026-01-09,华北,皮肤科,DERM-002,CUST-华北-1061,医院终端,2760.24,56,0.0,0,807
ORD-20260109-00658,2026-01-09,华北,皮肤科,DERM-002,CUST-华北-1038,连锁药房,948.88,38,0.02,0,860
ORD-20260109-00659,2026-01-09,华北,皮肤科,DERM-003,CUST-华北-1062,连锁药房,2295.36,35,0.03,1,840
ORD-20260109-00660,2026-01-09,华北,皮肤科,DERM-002,CUST-华北-1000,单体药店,819.06,17,0.03,0,843
ORD-20260109-00661,2026-01-09,华北,肿瘤科,ONCO-001,CUST-华北-1082,诊所,3080.01,29,0.01,0,636
ORD-20260109-00662,2026-01-09,华北,肿瘤科,ONCO-003,CUST-华北-1097,连锁药房,5804.48,44,0.03,0,692
ORD-20260109-00663,2026-01-09,华北,肿瘤科,ONCO-002,CUST-华北-1008,单体药店,2133.71,23,0.0,0,736
ORD-20260109-00664,2026-01-09,华北,肿瘤科,ONCO-002,CUST-华北-1079,连锁药房,2861.0,25,0.0,0,693
ORD-20260109-00665,2026-01-09,华北,肿瘤科,ONCO-001,CUST-华北-1013,连锁药房,1231.91,13,0.05,0,539
ORD-20260109-00648,2026-01-09,华北,骨科,ORTHO-001,CUST-华北-1043,连锁药房,1555.15,25,0.03,0,1029
ORD-20260109-00649,2026-01-09,华北,骨科,ORTHO-003,CUST-华北-1056,单体药店,2293.98,28,0.05,0,950
ORD-20260109-00650,2026-01-09,华北,骨科,ORTHO-002,CUST-华北-1002,连锁药房,1164.0,20,0.03,0,1078
ORD-20260109-00651,2026-01-09,华北,骨科,ORTHO-003,CUST-华北-1021,连锁药房,779.68,11,0.0,0,962
ORD-20260109-00652,2026-01-09,华北,骨科,ORTHO-003,CUST-华北-1098,连锁药房,3756.64,53,0.0,0,1036
ORD-20260109-00635,2026-01-09,西南,儿科,PED-001,CUST-西南-1058,诊所,205.25,5,0.0,0,1214
ORD-20260109-00636,2026-01-09,西南,儿科,PED-003,CUST-西南-1046,连锁药房,1058.84,21,0.02,0,1141
ORD-20260109-00637,2026-01-09,西南,儿科,PED-002,CUST-西南-1078,单体药店,652.0,16,0.03,0,1234
ORD-20260109-00638,2026-01-09,西南,儿科,PED-003,CUST-西南-1046,诊所,1278.27,22,0.03,0,1087
ORD-20260109-00639,2026-01-09,西南,皮肤科,DERM-003,CUST-西南-1012,连锁药房,3152.31,56,0.02,0,815
ORD-20260109-00640,2026-01-09,西南,皮肤科,DERM-001,CUST-西南-1094,连锁药房,1776.88,56,0.0,0,875
ORD-20260109-00641,2026-01-09,西南,皮肤科,DERM-001,CUST-西南-1080,医院终端,2387.92,51,0.03,0,773
ORD-20260109-00642,2026-01-09,西南,皮肤科,DERM-002,CUST-西南-1072,单体药店,295.66,11,0.01,0,750
ORD-20260109-00643,2026-01-09,西南,皮肤科,DERM-002,CUST-西南-1012,医院终端,1140.95,26,0.03,0,906
ORD-20260109-00644,2026-01-09,西南,肿瘤科,ONCO-002,CUST-西南-1052,连锁药房,4884.65,60,0.08,0,714
ORD-20260109-00645,2026-01-09,西南,肿瘤科,ONCO-003,CUST-西南-1022,诊所,3348.54,23,0.02,0,681
ORD-20260109-00646,2026-01-09,西南,肿瘤科,ONCO-002,CUST-西南-1057,诊所,3919.54,29,0.05,0,743
ORD-20260109-00647,2026-01-09,西南,肿瘤科,ONCO-001,CUST-西南-1081,医院终端,3372.54,26,0.05,0,712
ORD-20260109-00631,2026-01-09,西南,骨科,ORTHO-001,CUST-西南-1010,连锁药房,3662.64,47,0.05,0,997
ORD-20260109-00632,2026-01-09,西南,骨科,ORTHO-001,CUST-西南-1047,医院终端,2643.97,36,0.08,0,971
ORD-20260109-00633,2026-01-09,西南,骨科,ORTHO-001,CUST-西南-1065,医院终端,1157.35,19,0.08,0,989
ORD-20260109-00634,2026-01-09,西南,骨科,ORTHO-002,CUST-西南-1069,单体药店,1474.5,27,0.03,0,809
ORD-20260110-00670,2026-01-10,华东,儿科,PED-003,CUST-华东-1066,诊所,930.79,18,0.03,0,1179
ORD-20260110-00671,2026-01-10,华东,儿科,PED-002,CUST-华东-1093,连锁药房,1158.46,40,0.08,0,1266
ORD-20260110-00672,2026-01-10,华东,儿科,PED-003,CUST-华东-1046,连锁药房,3590.33,60,0.02,0,1140
ORD-20260110-00673,2026-01-10,华东,儿科,PED-003,CUST-华东-1001,单体药店,749.47,22,0.05,0,1144
ORD-20260110-00674,2026-01-10,华东,皮肤科,DERM-001,CUST-华东-1088,单体药店,1974.82,43,0.01,0,665
ORD-20260110-00675,2026-01-10,华东,皮肤科,DERM-001,CUST-华东-1011,连锁药房,1452.62,26,0.0,0,950
ORD-20260110-00676,2026-01-10,华东,皮肤科,DERM-001,CUST-华东-1013,诊所,570.89,19,0.02,0,950
ORD-20260110-00677,2026-01-10,华东,肿瘤科,ONCO-002,CUST-华东-1002,诊所,3428.12,27,0.01,0,440
ORD-20260110-00678,2026-01-10,华东,肿瘤科,ONCO-002,CUST-华东-1071,诊所,4782.94,49,0.03,0,515
ORD-20260110-00679,2026-01-10,华东,肿瘤科,ONCO-003,CUST-华东-1093,连锁药房,6226.01,60,0.08,0,703
ORD-20260110-00680,2026-01-10,华东,肿瘤科,ONCO-001,CUST-华东-1019,连锁药房,6162.62,57,0.03,0,652
ORD-20260110-00681,2026-01-10,华东,肿瘤科,ONCO-001,CUST-华东-1064,诊所,1704.48,16,0.0,0,606
ORD-20260110-00666,2026-01-10,华东,骨科,ORTHO-001,CUST-华东-1043,单体药店,3831.06,55,0.03,0,957
ORD-20260110-00667,2026-01-10,华东,骨科,ORTHO-003,CUST-华东-1042,诊所,3054.28,53,0.01,0,920
ORD-20260110-00668,2026-01-10,华东,骨科,ORTHO-001,CUST-华东-1023,单体药店,3563.3,58,0.02,0,726
ORD-20260110-00669,2026-01-10,华东,骨科,ORTHO-001,CUST-华东-1091,医院终端,3332.45,54,0.05,0,737
ORD-20260110-00687,2026-01-10,华中,儿科,PED-001,CUST-华中-1010,诊所,2087.1,45,0.0,0,1232
ORD-20260110-00688,2026-01-10,华中,儿科,PED-002,CUST-华中-1007,诊所,1229.55,22,0.05,0,1056
ORD-20260110-00689,2026-01-10,华中,儿科,PED-002,CUST-华中-1027,连锁药房,699.82,11,0.0,0,1292
ORD-20260110-00690,2026-01-10,华中,儿科,PED-002,CUST-华中-1067,连锁药房,2129.14,41,0.02,0,1305
ORD-20260110-00691,2026-01-10,华中,儿科,PED-002,CUST-华中-1098,诊所,1371.05,27,0.03,0,1238
ORD-20260110-00692,2026-01-10,华中,皮肤科,DERM-001,CUST-华中-1070,诊所,1108.62,26,0.01,0,927
ORD-20260110-00693,2026-01-10,华中,皮肤科,DERM-002,CUST-华中-1040,医院终端,1206.44,25,0.03,0,944
ORD-20260110-00694,2026-01-10,华中,皮肤科,DERM-002,CUST-华中-1041,诊所,2040.2,41,0.05,0,901
ORD-20260110-00695,2026-01-10,华中,皮肤科,DERM-003,CUST-华中-1057,连锁药房,1354.2,30,0.0,0,765
ORD-20260110-00696,2026-01-10,华中,肿瘤科,ONCO-003,CUST-华中-1038,连锁药房,1498.17,19,0.02,0,431
ORD-20260110-00697,2026-01-10,华中,肿瘤科,ONCO-003,CUST-华中-1070,诊所,4510.02,41,0.05,0,439
ORD-20260110-00698,2026-01-10,华中,肿瘤科,ONCO-002,CUST-华中-1017,单体药店,4097.71,42,0.01,0,573
ORD-20260110-00699,2026-01-10,华中,肿瘤科,ONCO-001,CUST-华中-1072,单体药店,7356.75,51,0.0,0,667
ORD-20260110-00682,2026-01-10,华中,骨科,ORTHO-001,CUST-华中-1008,连锁药房,3013.28,39,0.05,0,1069
ORD-20260110-00683,2026-01-10,华中,骨科,ORTHO-002,CUST-华中-1019,诊所,1928.36,25,0.03,0,776
ORD-20260110-00684,2026-01-10,华中,骨科,ORTHO-001,CUST-华中-1008,单体药店,730.37,13,0.01,0,823
ORD-20260110-00685,2026-01-10,华中,骨科,ORTHO-001,CUST-华中-1012,单体药店,2510.77,46,0.03,0,989
ORD-20260110-00686,2026-01-10,华中,骨科,ORTHO-003,CUST-华中-1032,诊所,1028.13,19,0.05,0,726
ORD-20260110-00721,2026-01-10,华北,儿科,PED-001,CUST-华北-1045,连锁药房,998.19,24,0.02,0,1276
ORD-20260110-00722,2026-01-10,华北,儿科,PED-002,CUST-华北-1080,诊所,1131.58,29,0.0,0,1163
ORD-20260110-00723,2026-01-10,华北,儿科,PED-001,CUST-华北-1050,连锁药房,503.4,10,0.05,0,1367
ORD-20260110-00724,2026-01-10,华北,儿科,PED-003,CUST-华北-1087,医院终端,698.46,20,0.08,0,1179
ORD-20260110-00725,2026-01-10,华北,儿科,PED-003,CUST-华北-1069,连锁药房,1560.22,46,0.02,0,1370
ORD-20260110-00726,2026-01-10,华北,皮肤科,DERM-001,CUST-华北-1090,连锁药房,808.18,13,0.05,0,694
ORD-20260110-00727,2026-01-10,华北,皮肤科,DERM-003,CUST-华北-1020,医院终端,1445.87,40,0.08,0,680
ORD-20260110-00728,2026-01-10,华北,皮肤科,DERM-001,CUST-华北-1018,连锁药房,2967.39,53,0.03,0,831
ORD-20260110-00729,2026-01-10,华北,皮肤科,DERM-002,CUST-华北-1095,连锁药房,2925.42,45,0.03,0,716
ORD-20260110-00730,2026-01-10,华北,肿瘤科,ONCO-001,CUST-华北-1078,连锁药房,4873.4,43,0.08,0,725
ORD-20260110-00731,2026-01-10,华北,肿瘤科,ONCO-001,CUST-华北-1003,连锁药房,4894.73,49,0.05,0,729
ORD-20260110-00732,2026-01-10,华北,肿瘤科,ONCO-002,CUST-华北-1047,诊所,2612.71,29,0.03,0,503
ORD-20260110-00716,2026-01-10,华北,骨科,ORTHO-002,CUST-华北-1036,连锁药房,2841.39,49,0.08,0,958
ORD-20260110-00717,2026-01-10,华北,骨科,ORTHO-003,CUST-华北-1008,医院终端,1505.54,22,0.03,0,729
ORD-20260110-00718,2026-01-10,华北,骨科,ORTHO-002,CUST-华北-1083,医院终端,1879.87,29,0.08,0,770
ORD-20260110-00719,2026-01-10,华北,骨科,ORTHO-002,CUST-华北-1076,单体药店,1207.96,16,0.01,0,954
ORD-20260110-00720,2026-01-10,华北,骨科,ORTHO-003,CUST-华北-1002,医院终端,2085.91,38,0.03,0,921
ORD-20260110-00704,2026-01-10,西南,儿科,PED-001,CUST-西南-1086,连锁药房,1584.88,30,0.05,0,1314
ORD-20260110-00705,2026-01-10,西南,儿科,PED-003,CUST-西南-1055,连锁药房,1180.12,30,0.02,0,1062
ORD-20260110-00706,2026-01-10,西南,儿科,PED-002,CUST-西南-1006,单体药店,1032.99,21,0.0,0,1242
ORD-20260110-00707,2026-01-10,西南,儿科,PED-003,CUST-西南-1017,连锁药房,756.3,17,0.05,0,1312
ORD-20260110-00708,2026-01-10,西南,皮肤科,DERM-003,CUST-西南-1067,医院终端,314.98,9,0.03,0,785
ORD-20260110-00709,2026-01-10,西南,皮肤科,DERM-003,CUST-西南-1011,医院终端,885.27,31,0.05,0,717
ORD-20260110-00710,2026-01-10,西南,皮肤科,DERM-002,CUST-西南-1083,连锁药房,613.64,24,0.02,0,935
ORD-20260110-00711,2026-01-10,西南,肿瘤科,ONCO-002,CUST-西南-1056,单体药店,4691.59,57,0.01,0,611
ORD-20260110-00712,2026-01-10,西南,肿瘤科,ONCO-001,CUST-西南-1010,诊所,695.93,8,0.01,0,495
ORD-20260110-00713,2026-01-10,西南,肿瘤科,ONCO-002,CUST-西南-1088,连锁药房,3107.64,24,0.05,0,589
ORD-20260110-00714,2026-01-10,西南,肿瘤科,ONCO-001,CUST-西南-1027,诊所,3510.61,38,0.02,0,738
ORD-20260110-00715,2026-01-10,西南,肿瘤科,ONCO-003,CUST-西南-1088,医院终端,734.79,6,0.05,0,759
ORD-20260110-00700,2026-01-10,西南,骨科,ORTHO-003,CUST-西南-1012,诊所,1891.44,24,0.0,0,1015
ORD-20260110-00701,2026-01-10,西南,骨科,ORTHO-002,CUST-西南-1007,连锁药房,2316.96,26,0.03,0,942
ORD-20260110-00702,2026-01-10,西南,骨科,ORTHO-002,CUST-西南-1015,医院终端,1569.53,19,0.08,0,1044
ORD-20260110-00703,2026-01-10,西南,骨科,ORTHO-003,CUST-西南-1039,单体药店,1804.52,25,0.05,0,887
ORD-20260111-00737,2026-01-11,华东,儿科,PED-001,CUST-华东-1031,医院终端,1444.5,30,0.0,0,1284
ORD-20260111-00738,2026-01-11,华东,儿科,PED-003,CUST-华东-1024,医院终端,1169.53,30,0.03,0,1166
ORD-20260111-00739,2026-01-11,华东,儿科,PED-002,CUST-华东-1037,连锁药房,378.75,8,0.08,0,1257
ORD-20260111-00740,2026-01-11,华东,儿科,PED-003,CUST-华东-1092,单体药店,722.3,16,0.05,0,1376
ORD-20260111-00741,2026-01-11,华东,皮肤科,DERM-002,CUST-华东-1057,单体药店,843.68,34,0.05,0,723
ORD-20260111-00742,2026-01-11,华东,皮肤科,DERM-002,CUST-华东-1041,连锁药房,2750.37,50,0.02,0,683
ORD-20260111-00743,2026-01-11,华东,皮肤科,DERM-001,CUST-华东-1057,连锁药房,492.48,10,0.08,0,881
ORD-20260111-00744,2026-01-11,华东,皮肤科,DERM-003,CUST-华东-1048,医院终端,341.42,7,0.02,0,909
ORD-20260111-00745,2026-01-11,华东,肿瘤科,ONCO-001,CUST-华东-1018,连锁药房,4626.0,50,0.0,0,578
ORD-20260111-00746,2026-01-11,华东,肿瘤科,ONCO-003,CUST-华东-1057,诊所,1603.36,16,0.0,0,523
ORD-20260111-00747,2026-01-11,华东,肿瘤科,ONCO-001,CUST-华东-1032,单体药店,2823.28,36,0.03,0,422
ORD-20260111-00748,2026-01-11,华东,肿瘤科,ONCO-003,CUST-华东-1030,医院终端,4249.79,47,0.05,0,646
ORD-20260111-00749,2026-01-11,华东,肿瘤科,ONCO-001,CUST-华东-1000,单体药店,3807.5,40,0.02,0,705
ORD-20260111-00733,2026-01-11,华东,骨科,ORTHO-001,CUST-华东-1001,单体药店,2824.09,31,0.01,0,823
ORD-20260111-00734,2026-01-11,华东,骨科,ORTHO-001,CUST-华东-1056,连锁药房,3131.97,36,0.03,0,846
ORD-20260111-00735,2026-01-11,华东,骨科,ORTHO-002,CUST-华东-1005,单体药店,4385.6,57,0.03,0,921
ORD-20260111-00736,2026-01-11,华东,骨科,ORTHO-003,CUST-华东-1073,医院终端,2992.5,38,0.0,0,951
ORD-20260111-00755,2026-01-11,华中,儿科,PED-003,CUST-华中-1042,医院终端,1804.28,38,0.02,0,1333
ORD-20260111-00756,2026-01-11,华中,儿科,PED-001,CUST-华中-1093,连锁药房,2442.64,38,0.0,0,1372
ORD-20260111-00757,2026-01-11,华中,儿科,PED-003,CUST-华中-1090,医院终端,1670.49,43,0.03,0,1314
ORD-20260111-00758,2026-01-11,华中,皮肤科,DERM-002,CUST-华中-1078,医院终端,1816.55,38,0.05,0,712
ORD-20260111-00759,2026-01-11,华中,皮肤科,DERM-003,CUST-华中-1037,连锁药房,345.35,5,0.0,1,940
ORD-20260111-00760,2026-01-11,华中,皮肤科,DERM-001,CUST-华中-1026,诊所,1833.67,31,0.03,0,799
ORD-20260111-00761,2026-01-11,华中,皮肤科,DERM-003,CUST-华中-1027,诊所,425.0,17,0.02,0,654
ORD-20260111-00762,2026-01-11,华中,肿瘤科,ONCO-003,CUST-华中-1098,单体药店,3783.43,48,0.02,0,711
ORD-20260111-00763,2026-01-11,华中,肿瘤科,ONCO-003,CUST-华中-1022,医院终端,5264.81,58,0.03,0,665
ORD-20260111-00764,2026-01-11,华中,肿瘤科,ONCO-002,CUST-华中-1082,诊所,1215.41,14,0.03,0,694
ORD-20260111-00765,2026-01-11,华中,肿瘤科,ONCO-002,CUST-华中-1052,单体药店,1101.62,8,0.05,0,767
ORD-20260111-00750,2026-01-11,华中,骨科,ORTHO-001,CUST-华中-1018,连锁药房,1544.4,27,0.0,0,736
ORD-20260111-00751,2026-01-11,华中,骨科,ORTHO-003,CUST-华中-1077,单体药店,669.4,10,0.0,0,811
